,created_at,day_label,relevance_label
592771352442044416,Mon Apr 27 19:24:38 +0000 2015,2,relevant
591902743759101953,Sat Apr 25 09:53:05 +0000 2015,0,relevant
592071940493471744,Sat Apr 25 21:05:25 +0000 2015,0,relevant
591902754257395712,Sat Apr 25 09:53:08 +0000 2015,0,relevant
591903316919066624,Sat Apr 25 09:55:22 +0000 2015,0,relevant
591902740575453184,Sat Apr 25 09:53:05 +0000 2015,0,relevant
592595071087685632,Mon Apr 27 07:44:09 +0000 2015,2,relevant
591902747039035392,Sat Apr 25 09:53:06 +0000 2015,0,relevant
591903099536572416,Sat Apr 25 09:54:30 +0000 2015,0,relevant
591902746409701376,Sat Apr 25 09:53:06 +0000 2015,0,relevant
591902739011149825,Sat Apr 25 09:53:04 +0000 2015,0,relevant
591903294705958914,Sat Apr 25 09:55:17 +0000 2015,0,relevant
591902753611321345,Sat Apr 25 09:53:08 +0000 2015,0,relevant
591902744656662529,Sat Apr 25 09:53:06 +0000 2015,0,relevant
591963006411517952,Sat Apr 25 13:52:33 +0000 2015,0,relevant
591902730286858241,Sat Apr 25 09:53:02 +0000 2015,0,relevant
591902743431815168,Sat Apr 25 09:53:05 +0000 2015,0,relevant
591902730165288960,Sat Apr 25 09:53:02 +0000 2015,0,relevant
591902743884791808,Sat Apr 25 09:53:05 +0000 2015,0,relevant
591903362704019456,Sat Apr 25 09:55:33 +0000 2015,0,relevant
592905425013604354,Tue Apr 28 04:17:23 +0000 2015,3,relevant
592075804760264704,Sat Apr 25 21:20:46 +0000 2015,0,relevant
591903354701348864,Sat Apr 25 09:55:31 +0000 2015,0,relevant
591902741838045184,Sat Apr 25 09:53:05 +0000 2015,0,relevant
591920992869580801,Sat Apr 25 11:05:36 +0000 2015,0,relevant
592084508423270400,Sat Apr 25 21:55:21 +0000 2015,0,relevant
592669031376801792,Mon Apr 27 12:38:02 +0000 2015,2,relevant
591902753204535296,Sat Apr 25 09:53:08 +0000 2015,0,relevant
592258064159412224,Sun Apr 26 09:25:00 +0000 2015,1,relevant
592609744365309952,Mon Apr 27 08:42:27 +0000 2015,2,relevant
591902747198300160,Sat Apr 25 09:53:06 +0000 2015,0,relevant
591902742949535745,Sat Apr 25 09:53:05 +0000 2015,0,relevant
592594523194138624,Mon Apr 27 07:41:58 +0000 2015,2,relevant
591903274854395904,Sat Apr 25 09:55:12 +0000 2015,0,relevant
592833389398499328,Mon Apr 27 23:31:09 +0000 2015,2,relevant
591903130654150657,Sat Apr 25 09:54:38 +0000 2015,0,relevant
591962531159252992,Sat Apr 25 13:50:40 +0000 2015,0,relevant
591913499661619201,Sat Apr 25 10:35:50 +0000 2015,0,relevant
591902750763393024,Sat Apr 25 09:53:07 +0000 2015,0,relevant
591903396984152064,Sat Apr 25 09:55:41 +0000 2015,0,relevant
592963171968806912,Tue Apr 28 08:06:51 +0000 2015,3,relevant
592796516802293763,Mon Apr 27 21:04:37 +0000 2015,2,relevant
591902730773377024,Sat Apr 25 09:53:02 +0000 2015,0,relevant
591902746913079297,Sat Apr 25 09:53:06 +0000 2015,0,relevant
591902751354925056,Sat Apr 25 09:53:07 +0000 2015,0,relevant
591903129366634496,Sat Apr 25 09:54:37 +0000 2015,0,relevant
591917429510410240,Sat Apr 25 10:51:27 +0000 2015,0,relevant
593209112483205120,Wed Apr 29 00:24:08 +0000 2015,4,relevant
591920317678755840,Sat Apr 25 11:02:55 +0000 2015,0,relevant
591963010589065216,Sat Apr 25 13:52:34 +0000 2015,0,relevant
592624510643372032,Mon Apr 27 09:41:08 +0000 2015,2,relevant
591919632295931905,Sat Apr 25 11:00:12 +0000 2015,0,relevant
591903105886720000,Sat Apr 25 09:54:32 +0000 2015,0,relevant
591963810518290432,Sat Apr 25 13:55:45 +0000 2015,0,relevant
591903401266552832,Sat Apr 25 09:55:42 +0000 2015,0,relevant
592626065366863872,Mon Apr 27 09:47:19 +0000 2015,2,relevant
591902752894128128,Sat Apr 25 09:53:07 +0000 2015,0,relevant
591902729796063232,Sat Apr 25 09:53:02 +0000 2015,0,relevant
591903337546678272,Sat Apr 25 09:55:27 +0000 2015,0,relevant
591902745474506754,Sat Apr 25 09:53:06 +0000 2015,0,relevant
592198196421492736,Sun Apr 26 05:27:07 +0000 2015,1,relevant
592703445406240768,Mon Apr 27 14:54:47 +0000 2015,2,relevant
593227828746801153,Wed Apr 29 01:38:30 +0000 2015,4,relevant
591902760997490688,Sat Apr 25 09:53:09 +0000 2015,0,relevant
592859680742989825,Tue Apr 28 01:15:37 +0000 2015,3,relevant
591962862005944322,Sat Apr 25 13:51:59 +0000 2015,0,relevant
592821001886511105,Mon Apr 27 22:41:55 +0000 2015,2,relevant
592810029453017089,Mon Apr 27 21:58:19 +0000 2015,2,relevant
591903113658925056,Sat Apr 25 09:54:33 +0000 2015,0,relevant
591902756727705600,Sat Apr 25 09:53:08 +0000 2015,0,relevant
593030173169045504,Tue Apr 28 12:33:05 +0000 2015,3,relevant
591902757751160833,Sat Apr 25 09:53:09 +0000 2015,0,relevant
592594054665351168,Mon Apr 27 07:40:07 +0000 2015,2,relevant
591903229769871360,Sat Apr 25 09:55:01 +0000 2015,0,relevant
591902770271125504,Sat Apr 25 09:53:12 +0000 2015,0,relevant
591919957262336001,Sat Apr 25 11:01:29 +0000 2015,0,relevant
592088296735567872,Sat Apr 25 22:10:25 +0000 2015,0,relevant
591903394576605184,Sat Apr 25 09:55:40 +0000 2015,0,relevant
592145144477921280,Sun Apr 26 01:56:18 +0000 2015,1,relevant
592593124280569857,Mon Apr 27 07:36:25 +0000 2015,2,relevant
592069241932783616,Sat Apr 25 20:54:42 +0000 2015,0,relevant
591902774259912704,Sat Apr 25 09:53:13 +0000 2015,0,relevant
592071012855906304,Sat Apr 25 21:01:44 +0000 2015,0,relevant
592083036944097280,Sat Apr 25 21:49:31 +0000 2015,0,relevant
591903349332664320,Sat Apr 25 09:55:30 +0000 2015,0,relevant
591915912263049217,Sat Apr 25 10:45:25 +0000 2015,0,relevant
591902772620095488,Sat Apr 25 09:53:12 +0000 2015,0,relevant
591903366369837056,Sat Apr 25 09:55:34 +0000 2015,0,relevant
591902774230581248,Sat Apr 25 09:53:13 +0000 2015,0,relevant
592679701962948608,Mon Apr 27 13:20:27 +0000 2015,2,relevant
591902762838806529,Sat Apr 25 09:53:10 +0000 2015,0,relevant
591902761001754624,Sat Apr 25 09:53:09 +0000 2015,0,relevant
591902774121476096,Sat Apr 25 09:53:13 +0000 2015,0,relevant
592592356605464577,Mon Apr 27 07:33:22 +0000 2015,2,relevant
591903237051035649,Sat Apr 25 09:55:03 +0000 2015,0,relevant
591902760213188608,Sat Apr 25 09:53:09 +0000 2015,0,relevant
591902770250153985,Sat Apr 25 09:53:12 +0000 2015,0,relevant
591902761693810688,Sat Apr 25 09:53:10 +0000 2015,0,relevant
592592272304123904,Mon Apr 27 07:33:02 +0000 2015,2,relevant
591902765149884416,Sat Apr 25 09:53:10 +0000 2015,0,relevant
591902757386203136,Sat Apr 25 09:53:09 +0000 2015,0,relevant
592070248033038336,Sat Apr 25 20:58:41 +0000 2015,0,relevant
592872379971416064,Tue Apr 28 02:06:05 +0000 2015,3,relevant
592591594886410240,Mon Apr 27 07:30:20 +0000 2015,2,relevant
592842931825938432,Tue Apr 28 00:09:04 +0000 2015,3,relevant
592189416375853056,Sun Apr 26 04:52:13 +0000 2015,1,relevant
591902770615062528,Sat Apr 25 09:53:12 +0000 2015,0,relevant
592674264756711427,Mon Apr 27 12:58:50 +0000 2015,2,relevant
592069567880396801,Sat Apr 25 20:55:59 +0000 2015,0,relevant
592076446459437057,Sat Apr 25 21:23:19 +0000 2015,0,relevant
592702283588182016,Mon Apr 27 14:50:10 +0000 2015,2,relevant
591903327345987584,Sat Apr 25 09:55:24 +0000 2015,0,relevant
591903319318261760,Sat Apr 25 09:55:23 +0000 2015,0,relevant
591911400693485568,Sat Apr 25 10:27:29 +0000 2015,0,relevant
592842436239568896,Tue Apr 28 00:07:05 +0000 2015,3,relevant
591902758174789633,Sat Apr 25 09:53:09 +0000 2015,0,relevant
592101165480988672,Sat Apr 25 23:01:33 +0000 2015,0,relevant
591903405406314496,Sat Apr 25 09:55:43 +0000 2015,0,relevant
591902762067099648,Sat Apr 25 09:53:10 +0000 2015,0,relevant
591902776432545793,Sat Apr 25 09:53:13 +0000 2015,0,relevant
592188098928226305,Sun Apr 26 04:46:59 +0000 2015,1,relevant
591903238988779521,Sat Apr 25 09:55:03 +0000 2015,0,relevant
592974670023958528,Tue Apr 28 08:52:32 +0000 2015,3,relevant
592707741409476608,Mon Apr 27 15:11:52 +0000 2015,2,relevant
592955670082662400,Tue Apr 28 07:37:02 +0000 2015,3,relevant
592864515261386753,Tue Apr 28 01:34:49 +0000 2015,3,relevant
592194963087036416,Sun Apr 26 05:14:16 +0000 2015,1,relevant
593013056503939073,Tue Apr 28 11:25:04 +0000 2015,3,relevant
591995253588004866,Sat Apr 25 16:00:41 +0000 2015,0,relevant
591902758455812096,Sat Apr 25 09:53:09 +0000 2015,0,relevant
591902761937018880,Sat Apr 25 09:53:10 +0000 2015,0,relevant
591902795718119424,Sat Apr 25 09:53:18 +0000 2015,0,relevant
591902790164684800,Sat Apr 25 09:53:16 +0000 2015,0,relevant
591916018525581312,Sat Apr 25 10:45:50 +0000 2015,0,relevant
592830284766322689,Mon Apr 27 23:18:48 +0000 2015,2,relevant
592169409986203648,Sun Apr 26 03:32:43 +0000 2015,1,relevant
591902798406647808,Sat Apr 25 09:53:18 +0000 2015,0,relevant
591910068385353728,Sat Apr 25 10:22:12 +0000 2015,0,relevant
592071059890835456,Sat Apr 25 21:01:55 +0000 2015,0,relevant
591902777951035392,Sat Apr 25 09:53:13 +0000 2015,0,relevant
592673831719960576,Mon Apr 27 12:57:07 +0000 2015,2,relevant
591903310594052096,Sat Apr 25 09:55:20 +0000 2015,0,relevant
592622650385661952,Mon Apr 27 09:33:44 +0000 2015,2,relevant
591902796640751616,Sat Apr 25 09:53:18 +0000 2015,0,relevant
591903134735212544,Sat Apr 25 09:54:39 +0000 2015,0,relevant
592976328149708800,Tue Apr 28 08:59:08 +0000 2015,3,relevant
593251914617204736,Wed Apr 29 03:14:13 +0000 2015,4,relevant
593216600041369600,Wed Apr 29 00:53:53 +0000 2015,4,relevant
591961012552601601,Sat Apr 25 13:44:38 +0000 2015,0,relevant
593209757965516801,Wed Apr 29 00:26:42 +0000 2015,4,relevant
591912673798987776,Sat Apr 25 10:32:33 +0000 2015,0,relevant
592589548682547200,Mon Apr 27 07:22:12 +0000 2015,2,relevant
591902797962022912,Sat Apr 25 09:53:18 +0000 2015,0,relevant
591903382706606081,Sat Apr 25 09:55:38 +0000 2015,0,relevant
593039116280963072,Tue Apr 28 13:08:38 +0000 2015,3,relevant
591919764303269889,Sat Apr 25 11:00:43 +0000 2015,0,relevant
591902791540428803,Sat Apr 25 09:53:17 +0000 2015,0,relevant
591902790168875008,Sat Apr 25 09:53:16 +0000 2015,0,relevant
592627581213638656,Mon Apr 27 09:53:20 +0000 2015,2,relevant
592613244705107968,Mon Apr 27 08:56:22 +0000 2015,2,relevant
591993592970752000,Sat Apr 25 15:54:05 +0000 2015,0,relevant
592647352042659841,Mon Apr 27 11:11:54 +0000 2015,2,relevant
592154332184838144,Sun Apr 26 02:32:49 +0000 2015,1,relevant
591902789443321856,Sat Apr 25 09:53:16 +0000 2015,0,relevant
591902790840143872,Sat Apr 25 09:53:17 +0000 2015,0,relevant
591902784254914560,Sat Apr 25 09:53:15 +0000 2015,0,relevant
592758135145771010,Mon Apr 27 18:32:06 +0000 2015,2,relevant
591903226733158400,Sat Apr 25 09:55:00 +0000 2015,0,relevant
591903138128486402,Sat Apr 25 09:54:39 +0000 2015,0,relevant
591912430130765825,Sat Apr 25 10:31:35 +0000 2015,0,relevant
591987807058599936,Sat Apr 25 15:31:06 +0000 2015,0,relevant
591902782363336704,Sat Apr 25 09:53:14 +0000 2015,0,relevant
591902793272840192,Sat Apr 25 09:53:17 +0000 2015,0,relevant
592636297463910400,Mon Apr 27 10:27:58 +0000 2015,2,relevant
592590476009549824,Mon Apr 27 07:25:53 +0000 2015,2,relevant
592689587560001536,Mon Apr 27 13:59:43 +0000 2015,2,relevant
592593280979869696,Mon Apr 27 07:37:02 +0000 2015,2,relevant
592087572093906944,Sat Apr 25 22:07:32 +0000 2015,0,relevant
591962798587912192,Sat Apr 25 13:51:43 +0000 2015,0,relevant
592070148607062017,Sat Apr 25 20:58:18 +0000 2015,0,relevant
592870925634265090,Tue Apr 28 02:00:18 +0000 2015,3,relevant
592995251377152001,Tue Apr 28 10:14:19 +0000 2015,3,relevant
591903276888535040,Sat Apr 25 09:55:12 +0000 2015,0,relevant
591903266318864384,Sat Apr 25 09:55:10 +0000 2015,0,relevant
592594886085443584,Mon Apr 27 07:43:25 +0000 2015,2,relevant
592812918019911681,Mon Apr 27 22:09:48 +0000 2015,2,relevant
592683025483374592,Mon Apr 27 13:33:39 +0000 2015,2,relevant
591902784770822144,Sat Apr 25 09:53:15 +0000 2015,0,relevant
592865500587233280,Tue Apr 28 01:38:44 +0000 2015,3,relevant
592130868598149120,Sun Apr 26 00:59:34 +0000 2015,1,relevant
592825604157890560,Mon Apr 27 23:00:12 +0000 2015,2,relevant
591902784972201985,Sat Apr 25 09:53:15 +0000 2015,0,relevant
591903131379879937,Sat Apr 25 09:54:38 +0000 2015,0,relevant
591909033579188224,Sat Apr 25 10:18:05 +0000 2015,0,relevant
592076232394694658,Sat Apr 25 21:22:28 +0000 2015,0,relevant
591902791070711808,Sat Apr 25 09:53:17 +0000 2015,0,relevant
593163514010710018,Tue Apr 28 21:22:56 +0000 2015,3,relevant
591902785068662784,Sat Apr 25 09:53:15 +0000 2015,0,relevant
592980096975253504,Tue Apr 28 09:14:06 +0000 2015,3,relevant
591979908982673408,Sat Apr 25 14:59:43 +0000 2015,0,relevant
591902792064733184,Sat Apr 25 09:53:17 +0000 2015,0,relevant
592833447254695936,Mon Apr 27 23:31:22 +0000 2015,2,relevant
591903371998699520,Sat Apr 25 09:55:35 +0000 2015,0,relevant
592879283594461186,Tue Apr 28 02:33:31 +0000 2015,3,relevant
592591825665396736,Mon Apr 27 07:31:15 +0000 2015,2,relevant
591902783919394816,Sat Apr 25 09:53:15 +0000 2015,0,relevant
591903393322434560,Sat Apr 25 09:55:40 +0000 2015,0,relevant
591902793985724417,Sat Apr 25 09:53:17 +0000 2015,0,relevant
592632798671982593,Mon Apr 27 10:14:04 +0000 2015,2,relevant
592670390536818689,Mon Apr 27 12:43:27 +0000 2015,2,relevant
591915877253193728,Sat Apr 25 10:45:17 +0000 2015,0,relevant
591961514795540480,Sat Apr 25 13:46:37 +0000 2015,0,relevant
592600857407029249,Mon Apr 27 08:07:09 +0000 2015,2,relevant
592593216396009472,Mon Apr 27 07:36:47 +0000 2015,2,relevant
592680650110566400,Mon Apr 27 13:24:13 +0000 2015,2,relevant
592085859068841984,Sat Apr 25 22:00:43 +0000 2015,0,relevant
592633887257427968,Mon Apr 27 10:18:23 +0000 2015,2,relevant
591903393427410944,Sat Apr 25 09:55:40 +0000 2015,0,relevant
592592048600944640,Mon Apr 27 07:32:08 +0000 2015,2,relevant
591902799258120192,Sat Apr 25 09:53:19 +0000 2015,0,relevant
592702885621825538,Mon Apr 27 14:52:34 +0000 2015,2,relevant
591902799736098816,Sat Apr 25 09:53:19 +0000 2015,0,relevant
591902816131649536,Sat Apr 25 09:53:23 +0000 2015,0,relevant
591902807801798659,Sat Apr 25 09:53:21 +0000 2015,0,relevant
591903286984200193,Sat Apr 25 09:55:15 +0000 2015,0,relevant
593043141466402816,Tue Apr 28 13:24:37 +0000 2015,3,relevant
591902811199184897,Sat Apr 25 09:53:21 +0000 2015,0,relevant
592635189672726530,Mon Apr 27 10:23:34 +0000 2015,2,relevant
593037514509680641,Tue Apr 28 13:02:16 +0000 2015,3,relevant
592994582150967296,Tue Apr 28 10:11:40 +0000 2015,3,relevant
591902817276731392,Sat Apr 25 09:53:23 +0000 2015,0,relevant
592164475492372480,Sun Apr 26 03:13:07 +0000 2015,1,relevant
591902811538853889,Sat Apr 25 09:53:21 +0000 2015,0,relevant
592705609356677122,Mon Apr 27 15:03:23 +0000 2015,2,relevant
592074374032723969,Sat Apr 25 21:15:05 +0000 2015,0,relevant
592593414790623233,Mon Apr 27 07:37:34 +0000 2015,2,relevant
591903293296644096,Sat Apr 25 09:55:16 +0000 2015,0,relevant
591961164529053696,Sat Apr 25 13:45:14 +0000 2015,0,relevant
592834050710249473,Mon Apr 27 23:33:46 +0000 2015,2,relevant
591913525284577280,Sat Apr 25 10:35:56 +0000 2015,0,relevant
592702070177832960,Mon Apr 27 14:49:20 +0000 2015,2,relevant
591903314264076288,Sat Apr 25 09:55:21 +0000 2015,0,relevant
592967732930412544,Tue Apr 28 08:24:58 +0000 2015,3,relevant
592982245196959744,Tue Apr 28 09:22:38 +0000 2015,3,relevant
591903312234020864,Sat Apr 25 09:55:21 +0000 2015,0,relevant
591902800688316416,Sat Apr 25 09:53:19 +0000 2015,0,relevant
591902799069327360,Sat Apr 25 09:53:18 +0000 2015,0,relevant
591902804345630722,Sat Apr 25 09:53:20 +0000 2015,0,relevant
592644664278188032,Mon Apr 27 11:01:13 +0000 2015,2,relevant
591911855339085824,Sat Apr 25 10:29:18 +0000 2015,0,relevant
593164542542278658,Tue Apr 28 21:27:02 +0000 2015,3,relevant
591903373076500480,Sat Apr 25 09:55:35 +0000 2015,0,relevant
593227159570882560,Wed Apr 29 01:35:51 +0000 2015,4,relevant
591903324204498945,Sat Apr 25 09:55:24 +0000 2015,0,relevant
591902813598437377,Sat Apr 25 09:53:22 +0000 2015,0,relevant
592162894533406720,Sun Apr 26 03:06:50 +0000 2015,1,relevant
592087669867347969,Sat Apr 25 22:07:55 +0000 2015,0,relevant
591903410615615488,Sat Apr 25 09:55:44 +0000 2015,0,relevant
591902806354759681,Sat Apr 25 09:53:20 +0000 2015,0,relevant
591903137402871810,Sat Apr 25 09:54:39 +0000 2015,0,relevant
593212204356272128,Wed Apr 29 00:36:25 +0000 2015,4,relevant
592158154957262849,Sun Apr 26 02:48:00 +0000 2015,1,relevant
591903296635416576,Sat Apr 25 09:55:17 +0000 2015,0,relevant
591902816093884416,Sat Apr 25 09:53:23 +0000 2015,0,relevant
592839255812087808,Mon Apr 27 23:54:27 +0000 2015,2,relevant
592596225515454465,Mon Apr 27 07:48:44 +0000 2015,2,relevant
591902809479483394,Sat Apr 25 09:53:21 +0000 2015,0,relevant
591916047483076608,Sat Apr 25 10:45:57 +0000 2015,0,relevant
591903347365412864,Sat Apr 25 09:55:29 +0000 2015,0,relevant
591903287248564226,Sat Apr 25 09:55:15 +0000 2015,0,relevant
591902803058032641,Sat Apr 25 09:53:19 +0000 2015,0,relevant
591902800432463872,Sat Apr 25 09:53:19 +0000 2015,0,relevant
592681145277485056,Mon Apr 27 13:26:11 +0000 2015,2,relevant
591902808682659841,Sat Apr 25 09:53:21 +0000 2015,0,relevant
591902815183712256,Sat Apr 25 09:53:22 +0000 2015,0,relevant
591961072296333312,Sat Apr 25 13:44:52 +0000 2015,0,relevant
591903392538218496,Sat Apr 25 09:55:40 +0000 2015,0,relevant
592731849430032384,Mon Apr 27 16:47:39 +0000 2015,2,relevant
591902810867773441,Sat Apr 25 09:53:21 +0000 2015,0,relevant
591902813866762241,Sat Apr 25 09:53:22 +0000 2015,0,relevant
591903240335196161,Sat Apr 25 09:55:04 +0000 2015,0,relevant
591902836612419585,Sat Apr 25 09:53:27 +0000 2015,0,relevant
591902838365622272,Sat Apr 25 09:53:28 +0000 2015,0,relevant
591902820829298688,Sat Apr 25 09:53:24 +0000 2015,0,relevant
591903318592626689,Sat Apr 25 09:55:22 +0000 2015,0,relevant
591902828148338688,Sat Apr 25 09:53:25 +0000 2015,0,relevant
591902831939977217,Sat Apr 25 09:53:26 +0000 2015,0,relevant
592073191708844033,Sat Apr 25 21:10:23 +0000 2015,0,relevant
592159768678006784,Sun Apr 26 02:54:25 +0000 2015,1,relevant
591902823022993409,Sat Apr 25 09:53:24 +0000 2015,0,relevant
591960962623668224,Sat Apr 25 13:44:26 +0000 2015,0,relevant
593186318173081600,Tue Apr 28 22:53:33 +0000 2015,3,relevant
592703493665882112,Mon Apr 27 14:54:59 +0000 2015,2,relevant
591902825992433665,Sat Apr 25 09:53:25 +0000 2015,0,relevant
591902821487812608,Sat Apr 25 09:53:24 +0000 2015,0,relevant
591902829033455616,Sat Apr 25 09:53:26 +0000 2015,0,relevant
591902828274286592,Sat Apr 25 09:53:25 +0000 2015,0,relevant
592640752989114368,Mon Apr 27 10:45:40 +0000 2015,2,relevant
593014650528264194,Tue Apr 28 11:31:25 +0000 2015,3,relevant
591902837853933568,Sat Apr 25 09:53:28 +0000 2015,0,relevant
591961499821826049,Sat Apr 25 13:46:34 +0000 2015,0,relevant
591963571971555328,Sat Apr 25 13:54:48 +0000 2015,0,relevant
592881550611582976,Tue Apr 28 02:42:31 +0000 2015,3,relevant
591902837170307072,Sat Apr 25 09:53:28 +0000 2015,0,relevant
592696948982972416,Mon Apr 27 14:28:59 +0000 2015,2,relevant
591902831885426689,Sat Apr 25 09:53:26 +0000 2015,0,relevant
592592678644162560,Mon Apr 27 07:34:39 +0000 2015,2,relevant
591902840303579136,Sat Apr 25 09:53:28 +0000 2015,0,relevant
591903119082033152,Sat Apr 25 09:54:35 +0000 2015,0,relevant
591902833529630720,Sat Apr 25 09:53:27 +0000 2015,0,relevant
591961333488295936,Sat Apr 25 13:45:54 +0000 2015,0,relevant
591919167885942784,Sat Apr 25 10:58:21 +0000 2015,0,relevant
592703829168259072,Mon Apr 27 14:56:19 +0000 2015,2,relevant
591902836083949568,Sat Apr 25 09:53:27 +0000 2015,0,relevant
592986139428003840,Tue Apr 28 09:38:07 +0000 2015,3,relevant
591903134701592576,Sat Apr 25 09:54:38 +0000 2015,0,relevant
592604253207822336,Mon Apr 27 08:20:38 +0000 2015,2,relevant
592706237059436544,Mon Apr 27 15:05:53 +0000 2015,2,relevant
591918578565259264,Sat Apr 25 10:56:01 +0000 2015,0,relevant
591903357888962561,Sat Apr 25 09:55:32 +0000 2015,0,relevant
592068124708569088,Sat Apr 25 20:50:15 +0000 2015,0,relevant
591911577550516224,Sat Apr 25 10:28:11 +0000 2015,0,relevant
592160780675522560,Sun Apr 26 02:58:26 +0000 2015,1,relevant
592821527831248899,Mon Apr 27 22:44:00 +0000 2015,2,relevant
591903233553113090,Sat Apr 25 09:55:02 +0000 2015,0,relevant
591902819445284864,Sat Apr 25 09:53:23 +0000 2015,0,relevant
591903325781696512,Sat Apr 25 09:55:24 +0000 2015,0,relevant
591902823039639553,Sat Apr 25 09:53:24 +0000 2015,0,relevant
592635692209012737,Mon Apr 27 10:25:34 +0000 2015,2,relevant
591903237692764160,Sat Apr 25 09:55:03 +0000 2015,0,relevant
592955859984068609,Tue Apr 28 07:37:48 +0000 2015,3,relevant
591902832342642688,Sat Apr 25 09:53:26 +0000 2015,0,relevant
592837028456353793,Mon Apr 27 23:45:36 +0000 2015,2,relevant
592633654733574144,Mon Apr 27 10:17:28 +0000 2015,2,relevant
592643324206575617,Mon Apr 27 10:55:53 +0000 2015,2,relevant
591902822783815680,Sat Apr 25 09:53:24 +0000 2015,0,relevant
592781827263311873,Mon Apr 27 20:06:15 +0000 2015,2,relevant
591903125922938880,Sat Apr 25 09:54:36 +0000 2015,0,relevant
592086997180620800,Sat Apr 25 22:05:15 +0000 2015,0,relevant
591902833789788160,Sat Apr 25 09:53:27 +0000 2015,0,relevant
591903330584113153,Sat Apr 25 09:55:25 +0000 2015,0,relevant
591903300275961856,Sat Apr 25 09:55:18 +0000 2015,0,relevant
591947989792464898,Sat Apr 25 12:52:53 +0000 2015,0,relevant
591903119132393472,Sat Apr 25 09:54:35 +0000 2015,0,relevant
592692425887449089,Mon Apr 27 14:11:00 +0000 2015,2,relevant
591917456387616768,Sat Apr 25 10:51:33 +0000 2015,0,relevant
591903391686594561,Sat Apr 25 09:55:40 +0000 2015,0,relevant
591902837963010048,Sat Apr 25 09:53:28 +0000 2015,0,relevant
593255580107558912,Wed Apr 29 03:28:47 +0000 2015,4,relevant
591902822662287360,Sat Apr 25 09:53:24 +0000 2015,0,relevant
592814107792932865,Mon Apr 27 22:14:31 +0000 2015,2,relevant
592995565782179840,Tue Apr 28 10:15:34 +0000 2015,3,relevant
592591151741411328,Mon Apr 27 07:28:35 +0000 2015,2,relevant
591903316831002625,Sat Apr 25 09:55:22 +0000 2015,0,relevant
592689612805505027,Mon Apr 27 13:59:49 +0000 2015,2,relevant
591902847542910976,Sat Apr 25 09:53:30 +0000 2015,0,relevant
592075817288638464,Sat Apr 25 21:20:49 +0000 2015,0,relevant
591902848318709762,Sat Apr 25 09:53:30 +0000 2015,0,relevant
591903287512834048,Sat Apr 25 09:55:15 +0000 2015,0,relevant
591902855629381632,Sat Apr 25 09:53:32 +0000 2015,0,relevant
591903240045867009,Sat Apr 25 09:55:04 +0000 2015,0,relevant
592593837211721729,Mon Apr 27 07:39:15 +0000 2015,2,relevant
592166019877117952,Sun Apr 26 03:19:15 +0000 2015,1,relevant
591902843554041857,Sat Apr 25 09:53:29 +0000 2015,0,relevant
591902847370792960,Sat Apr 25 09:53:30 +0000 2015,0,relevant
592154632022929408,Sun Apr 26 02:34:00 +0000 2015,1,relevant
591912390700052480,Sat Apr 25 10:31:25 +0000 2015,0,relevant
591902850524979200,Sat Apr 25 09:53:31 +0000 2015,0,relevant
592166416297648128,Sun Apr 26 03:20:50 +0000 2015,1,relevant
591903219951005696,Sat Apr 25 09:54:59 +0000 2015,0,relevant
592590917443293184,Mon Apr 27 07:27:39 +0000 2015,2,relevant
592798264942002176,Mon Apr 27 21:11:34 +0000 2015,2,relevant
591918865761734656,Sat Apr 25 10:57:09 +0000 2015,0,relevant
591902849581256706,Sat Apr 25 09:53:31 +0000 2015,0,relevant
591902851024064512,Sat Apr 25 09:53:31 +0000 2015,0,relevant
592074318730801153,Sat Apr 25 21:14:52 +0000 2015,0,relevant
591902849535115264,Sat Apr 25 09:53:31 +0000 2015,0,relevant
592838558840401923,Mon Apr 27 23:51:41 +0000 2015,2,relevant
591903232047218689,Sat Apr 25 09:55:02 +0000 2015,0,relevant
592900115603562498,Tue Apr 28 03:56:17 +0000 2015,3,relevant
591902847257616384,Sat Apr 25 09:53:30 +0000 2015,0,relevant
591902857663803392,Sat Apr 25 09:53:32 +0000 2015,0,relevant
592086079739691009,Sat Apr 25 22:01:36 +0000 2015,0,relevant
592160036350111744,Sun Apr 26 02:55:29 +0000 2015,1,relevant
592915719550939136,Tue Apr 28 04:58:18 +0000 2015,3,relevant
591962845111160833,Sat Apr 25 13:51:55 +0000 2015,0,relevant
591902853670637568,Sat Apr 25 09:53:31 +0000 2015,0,relevant
591961789409165313,Sat Apr 25 13:47:43 +0000 2015,0,relevant
592088612369465344,Sat Apr 25 22:11:40 +0000 2015,0,relevant
591908120080850944,Sat Apr 25 10:14:27 +0000 2015,0,relevant
592820698147590144,Mon Apr 27 22:40:43 +0000 2015,2,relevant
592641810024910848,Mon Apr 27 10:49:52 +0000 2015,2,relevant
591902848792670208,Sat Apr 25 09:53:30 +0000 2015,0,relevant
591903201168859138,Sat Apr 25 09:54:54 +0000 2015,0,relevant
591902844569186304,Sat Apr 25 09:53:29 +0000 2015,0,relevant
591902859752378368,Sat Apr 25 09:53:33 +0000 2015,0,relevant
592877464688406529,Tue Apr 28 02:26:17 +0000 2015,3,relevant
592083939461857281,Sat Apr 25 21:53:06 +0000 2015,0,relevant
591961810909016068,Sat Apr 25 13:47:48 +0000 2015,0,relevant
